"datetime,""T_org"",""T_05"",""T_15"",""T_25"",""T_35"",""T_45"",""T_55"",""T_65"",""T_75"",""T_85"",""T_95"",""T_105"",""T_115"",""M_org"",""M_05"",""M_15"",""M_25"",""M_35"",""M_45"",""M_55"",""M_65"",""M_75"",""M_85"",""M_95"",""M_105"",""M_115"""
2022-02-03 00:00:00,NA,0.08999634,0.6300049,1.26001,1.869995,2.170013,2.130005,1.75,2.01001,2.399994,NA,NA,NA,NA,19.1108700493848,26.4930814847058,25.832015280691,24.5938096367405,24.9438157436665,26.4594679673241,27.2018068840332,25.5156417367183,24.5893135795949,NA,NA,NA
2022-02-03 00:10:00,NA,0.1400146,0.6000061,1.190002,1.850006,2.149994,2.130005,1.720001,2.059998,2.420013,NA,NA,NA,NA,19.0432791856954,26.5126326072192,25.8493884106096,24.5987571634271,24.9550218328395,26.4594679673241,27.2071988786986,25.5040143594527,24.584282872929,NA,NA,NA
2022-02-03 00:20:00,NA,0.08999634,0.7099915,1.190002,1.76001,2.170013,2.160004,1.619995,1.980011,2.399994,NA,NA,NA,NA,19.0162937510427,26.4670094584837,25.8493884106096,24.6185743626573,24.9438157436665,26.4543189693709,27.2341792377722,25.5272786169554,24.5893135795949,NA,NA,NA
2022-02-03 00:30:00,NA,0.1099854,0.6900024,1.339996,1.920013,2.149994,2.079987,1.73999,2.059998,2.399994,NA,NA,NA,NA,18.9624082653659,26.4735163648276,25.8088632686963,24.5789599103808,24.9550218328395,26.4800660215589,27.2018068840332,25.509823703024,24.5893135795949,NA,NA,NA
2022-02-03 00:40:00,NA,0.1099854,0.6900024,1.190002,1.839996,2.149994,2.059998,1.649994,1.980011,2.399994,NA,NA,NA,NA,18.9153458307059,26.4735163648276,25.8493884106096,24.5987571634271,24.9550218328395,26.4800660215589,27.2287861362549,25.5214600413697,24.5893135795949,NA,NA,NA
2022-02-03 00:50:00,NA,0.1099854,0.6300049,1.190002,1.920013,2.170013,2.079987,1.700012,2.059998,2.399994,NA,NA,NA,NA,18.8683691005397,26.486556619222,25.8493884106096,24.5789599103808,24.9494144696281,26.4800660215589,27.2125910946274,25.509823703024,24.5893135795949,NA,NA,NA
2022-02-03 01:00:00,NA,0.1199951,0.7399902,1.209991,1.75,2.170013,2.130005,1.609985,2.059998,2.399994,NA,NA,NA,NA,18.8147856154666,26.4539796686774,25.8435886595714,24.6235228982691,24.9494144696281,26.4646086883268,27.2395810943839,25.509823703024,24.5893135795949,NA,NA,NA
2022-02-03 01:10:00,NA,0.1900024,0.6300049,1.190002,1.809998,2.170013,2.130005,1.609985,2.01001,2.420013,NA,NA,NA,NA,18.7412863121568,26.486556619222,25.8493884106096,24.6086695379391,24.9494144696281,26.4646086883268,27.244974638596,25.5214600413697,24.584282872929,NA,NA,NA
2022-02-03 01:20:00,NA,0.1099854,0.6000061,1.190002,1.890015,2.170013,2.130005,1.720001,1.959991,2.450012,NA,NA,NA,NA,18.7146124291978,26.4995897100439,25.855179985455,24.5888623116799,24.9494144696281,26.4646086883268,27.2071988786986,25.5330974634522,24.584282872929,NA,NA,NA
2022-02-03 01:30:00,NA,0.08999634,0.5799866,1.190002,1.970001,2.170013,2.100006,1.690002,1.959991,2.399994,NA,NA,NA,NA,18.6679999466442,26.4995897100439,25.8493884106096,24.5690666725642,24.9494144696281,26.4749077147797,27.2233761902092,25.5330974634522,24.5893135795949,NA,NA,NA
2022-02-03 01:40:00,NA,0.01998901,0.6600037,1.190002,1.75,2.170013,2.130005,1.670013,1.910004,2.420013,NA,NA,NA,NA,18.6414012677857,26.4735163648276,25.855179985455,24.6235228982691,24.9494144696281,26.4646086883268,27.2233761902092,25.5505640504573,24.5893135795949,NA,NA,NA
