"datetime,""T_org"",""T_05"",""T_15"",""T_25"",""T_35"",""T_45"",""T_55"",""T_65"",""T_75"",""T_85"",""T_95"",""T_105"",""T_115"",""M_org"",""M_05"",""M_15"",""M_25"",""M_35"",""M_45"",""M_55"",""M_65"",""M_75"",""M_85"",""M_95"",""M_105"",""M_115"""
2022-05-04 00:00:00,NA,9.589996,11.22,11.28,10.62,10.38,9.600006,8.76001,8.390015,8.190002,NA,NA,NA,NA,5.30623965955304,22.7927970059153,26.7171210309128,25.9160329010323,25.6797947802405,28.5774390144295,29.0982245088029,29.4020921717569,30.1641028094695,NA,NA,NA
2022-05-04 00:10:00,NA,9.559998,11.29999,11.28,10.60999,10.44,9.579987,8.779999,8.420013,8.170013,NA,NA,NA,NA,5.30623965955304,22.7577570920427,26.7171210309128,25.9211855478043,25.668354476223,28.5774390144295,29.0868906164843,29.3956323604104,30.1758028471692,NA,NA,NA
2022-05-04 00:20:00,NA,9.519989,11.14999,11.28,10.62,10.37,9.600006,8.670013,8.359985,8.190002,NA,NA,NA,NA,5.30092319804013,22.7869535317627,26.7171210309128,25.9160329010323,25.6855111075089,28.5774390144295,29.1208864199816,29.4085349386787,30.1699527084096,NA,NA,NA
2022-05-04 00:30:00,NA,9.470001,11.19,11.22,10.60999,10.42999,9.549988,8.670013,8.369995,8.170013,NA,NA,NA,NA,5.29826582283317,22.7635908468625,26.728987327799,25.926321509535,25.674078713205,28.5883258782128,29.1152184316678,29.4085349386787,30.1758028471692,NA,NA,NA
2022-05-04 00:40:00,NA,9.299988,11.09,11.20001,10.64001,10.39999,9.579987,8.779999,8.420013,8.209991,NA,NA,NA,NA,5.31688402250294,22.7752757076031,26.7349208838016,25.9160329010323,25.6797947802405,28.5774390144295,29.0925574467903,29.3956323604104,30.1641028094695,NA,NA,NA
2022-05-04 00:50:00,NA,9.149994,10.95999,11.20001,10.64999,10.37,9.559998,8.779999,8.309998,8.23999,NA,NA,NA,NA,5.33021167559918,22.8103292179373,26.7349208838016,25.9160329010323,25.6855111075089,28.5937653250671,29.0868906164843,29.427899711653,30.1582531503666,NA,NA,NA
2022-05-04 01:00:00,NA,9.26001,10.84,11.22,10.63,10.37,9.579987,8.73999,8.390015,8.220001,NA,NA,NA,NA,5.31155993401369,22.8278723466921,26.7230540434952,25.926321509535,25.6912445584636,28.5883258782128,29.1038831499715,29.4020921717569,30.1641028094695,NA,NA,NA
2022-05-04 01:10:00,NA,9.160004,10.98001,11.25,10.67001,10.45001,9.529999,8.73999,8.470001,8.23999,NA,NA,NA,NA,5.31155993401369,22.7752757076031,26.7171210309128,25.9160329010323,25.674078713205,28.5992222301254,29.1038831499715,29.3762893958755,30.1582531503666,NA,NA,NA
2022-05-04 01:20:00,NA,9.01001,10.76999,11.14999,10.70001,10.42001,9.579987,8.779999,8.359985,8.209991,NA,NA,NA,NA,5.32754495854242,22.8220188503083,26.7349208838016,25.9057451294968,25.6797947802405,28.5883258782128,29.0925574467903,29.4085349386787,30.1699527084096,NA,NA,NA
2022-05-04 01:30:00,NA,9,10.73999,11.22,10.72,10.41,9.630005,8.76001,8.359985,8.209991,NA,NA,NA,NA,5.32221323862086,22.816182117175,26.7111797906408,25.9006015576306,25.6912445584636,28.5774390144295,29.0982245088029,29.4085349386787,30.1699527084096,NA,NA,NA
