"datetime,""T_org"",""T_05"",""T_15"",""T_25"",""T_35"",""T_45"",""T_55"",""T_65"",""T_75"",""T_85"",""T_95"",""T_105"",""T_115"",""M_org"",""M_05"",""M_15"",""M_25"",""M_35"",""M_45"",""M_55"",""M_65"",""M_75"",""M_85"",""M_95"",""M_105"",""M_115"""
2022-01-22 00:00:00,NA,NA,0.4089966,1.15999115,1.5229889,2.6209873,3.3459898,3.9639924,NA,NA,NA,NA,NA,NA,NA,20.8855217963492,26.136344229464,26.0467891180337,24.560196867634,27.4489741699437,26.4083400182592,NA,NA,NA,NA,NA
2022-01-22 00:10:00,NA,NA,0.5410095,1.23499738,1.5809935,2.6069978,3.3309934,3.984991,NA,NA,NA,NA,NA,NA,NA,20.8505028515916,26.1129140409195,26.0321348730235,24.5629581682263,27.4522333602647,26.4047608744123,NA,NA,NA,NA,NA
2022-01-22 00:20:00,NA,NA,0.41401064,1.165997,1.474005,2.5789949,3.2949922,3.9669919,NA,NA,NA,NA,NA,NA,NA,20.8818069513633,26.1346790233149,26.0651921790198,24.5717095252818,27.4676346116625,26.4155800130738,NA,NA,NA,NA,NA
2022-01-22 00:30:00,NA,NA,0.42900698,1.0820005,1.514996,2.6260037,3.3009979,3.9669919,NA,NA,NA,NA,NA,NA,NA,20.8756654431456,26.1584077281576,26.0539883437904,24.558640374011,27.4617429961037,26.4137687041096,NA,NA,NA,NA,NA
2022-01-22 00:40:00,NA,NA,0.47100523,1.13501305,1.543994,2.5759885,3.33999,3.9939907,NA,NA,NA,NA,NA,NA,NA,20.8637175299399,26.1407078836526,26.0485470308432,24.5772218507297,27.4571210140472,26.4083400182592,NA,NA,NA,NA,NA
2022-01-22 00:50:00,NA,NA,0.51998906,1.14199212,1.4959901,2.599988,3.2949922,3.9669919,NA,NA,NA,NA,NA,NA,NA,20.8488845922689,26.1382920744592,26.0577242550966,24.5691920041462,27.4735179403495,26.4173888035677,NA,NA,NA,NA,NA
2022-01-22 01:00:00,NA,NA,0.56200866,1.24399702,1.5950075,2.6269961,3.3930027,4.0089964,NA,NA,NA,NA,NA,NA,NA,20.8377555777028,26.1079244832538,26.0321348730235,24.5629581682263,27.4437252729261,26.408301860549,NA,NA,NA,NA,NA
2022-01-22 01:10:00,NA,NA,0.42301025,1.1380124,1.5180025,2.5330078,3.3069973,3.9639924,NA,NA,NA,NA,NA,NA,NA,20.8748549068525,26.1457012653771,26.0595863325067,24.5893319646196,27.468895547196,26.4191246897635,NA,NA,NA,NA,NA
2022-01-22 01:20:00,NA,NA,0.47100523,1.18399625,1.5860078,2.5780122,3.2949984,3.9900056,NA,NA,NA,NA,NA,NA,NA,20.8629095105538,26.1322497906062,26.0412491884029,24.5830996007894,27.4774112370552,26.4155800130738,NA,NA,NA,NA,NA
2022-01-22 01:30:00,NA,NA,0.39399417,1.08799431,1.5029971,2.5330078,3.3069973,3.984991,NA,NA,NA,NA,NA,NA,NA,20.8777613793028,26.1558375607929,26.0632141638991,24.5930524823713,27.4705266599235,26.4155393092209,NA,NA,NA,NA,NA
2022-01-22 01:40:00,NA,NA,0.41499333,1.12500025,1.4659942,2.5819886,3.3229978,3.9789943,NA,NA,NA,NA,NA,NA,NA,20.8756654431456,26.1457012653771,26.0706265937216,24.5791378957791,27.4666310010479,26.4209335301979,NA,NA,NA,NA,NA
2022-01-22 01:50:00,NA,NA,0.42900698,1.0959928,1.5209927,2.5769988,3.3150084,3.9960113,NA,NA,NA,NA,NA,NA,NA,20.8727646898675,26.1567447723278,26.0576642158161,24.5824987770502,27.4715217511413,26.4173480991412,NA,NA,NA,NA,NA
2022-01-22 02:00:00,NA,NA,0.41499333,1.12500025,1.585004,2.5840089,3.2600068,3.9960085,NA,NA,NA,NA,NA,NA,NA,20.8764735587896,26.1457012653771,26.0411900024258,24.5852605853083,27.4918081957662,26.4174269639791,NA,NA,NA,NA,NA
2022-01-22 02:10:00,NA,NA,0.45000614,1.09100014,1.5289883,2.6039948,3.3519927,3.9939907,NA,NA,NA,NA,NA,NA,NA,20.8653360135375,26.1576376034206,26.0594730172974,24.5787785828021,27.4656359465866,26.4227042341241,NA,NA,NA,NA,NA
2022-01-22 02:20:00,NA,NA,0.42900698,1.1520047,1.4749936,2.546997,3.3219937,3.9639924,NA,NA,NA,NA,NA,NA,NA,20.8727646898675,26.1398092480486,26.0688150963258,24.5940077010799,27.473150331511,26.4280987561209,NA,NA,NA,NA,NA
2022-01-22 02:30:00,NA,NA,0.42301025,1.1380124,1.4620116,2.5090117,3.3069973,3.9639924,NA,NA,NA,NA,NA,NA,NA,20.8682365655934,26.1423706300964,26.0779853274368,24.6045657501764,27.4764126818834,26.4280987561209,NA,NA,NA,NA,NA
2022-01-22 02:40:00,NA,NA,0.47100523,1.18399625,1.4950043,2.4900058,3.3159942,4.0080047,NA,NA,NA,NA,NA,NA,NA,20.8554928407504,26.1289245837949,26.0670036247584,24.6088851786867,27.4796725477873,26.4245131249864,NA,NA,NA,NA,NA
2022-01-22 02:50:00,NA,NA,0.51399233,1.20498932,1.5649868,2.5690032,3.315997,3.999005,NA,NA,NA,NA,NA,NA,NA,20.8455155211914,26.1265030756379,26.054099117307,24.5914955671999,27.4790424546784,26.4263245855345,NA,NA,NA,NA,NA
2022-01-22 03:00:00,NA,NA,0.53501277,1.13000158,1.4519988,2.5290007,3.3480073,4.0140107,NA,NA,NA,NA,NA,NA,NA,20.8409917841664,26.1502361804429,26.0833771537679,24.6030086873625,27.4721577927445,26.4227042341241,NA,NA,NA,NA,NA
2022-01-22 03:10:00,NA,NA,0.44400941,1.12601344,1.4740115,2.553003,3.3849916,4.0260041,NA,NA,NA,NA,NA,NA,NA,20.8587295837216,26.1458527368879,26.0742547403988,24.5940077010799,27.4603804049986,26.4226694643196,NA,NA,NA,NA,NA
2022-01-22 03:20:00,NA,NA,0.41499333,1.07599465,1.4939974,2.5889987,3.3309934,3.999005,NA,NA,NA,NA,NA,NA,NA,20.8690446251821,26.1635422941556,26.0760121876174,24.5887336170634,27.4757826042837,26.4299102672476,NA,NA,NA,NA,NA
2022-01-22 03:30:00,NA,NA,0.4849976,1.15500208,1.5010075,2.5270111,3.3140043,3.987994,NA,NA,NA,NA,NA,NA,NA,20.8505028515916,26.1382920744592,26.0687584345923,24.603604597933,27.4823023853111,26.4334960490723,NA,NA,NA,NA,NA
2022-01-22 03:40:00,NA,NA,0.42301025,1.1100068,1.4989931,2.5300048,3.2859987,3.9900056,NA,NA,NA,NA,NA,NA,NA,20.8624323047718,26.1517484188491,26.0723865279246,24.603604597933,27.495068440561,26.4353373207862,NA,NA,NA,NA,NA
2022-01-22 03:50:00,NA,NA,0.44400941,1.09100014,1.4380065,2.523004,3.312994,3.984991,NA,NA,NA,NA,NA,NA,NA,20.8542109493667,26.1568903329889,26.0907366257919,24.6061253403506,27.4849288551338,26.4388910243757,NA,NA,NA,NA,NA
2022-01-22 04:00:00,NA,NA,0.49999996,1.16400169,1.5359984,2.5630065,3.315997,3.984991,NA,NA,NA,NA,NA,NA,NA,20.839373668696,26.1333015216823,26.0614002352512,24.5967731141528,27.4849288551338,26.4388910243757,NA,NA,NA,NA,NA
2022-01-22 04:10:00,NA,NA,0.4350098,1.09100014,1.514996,2.4930023,3.3069945,3.9939907,NA,NA,NA,NA,NA,NA,NA,20.8542109493667,26.1568903329889,26.0723357846462,24.6206532246054,27.4904589755209,26.4370819310036,NA,NA,NA,NA,NA
