"datetime,""T_org"",""T_05"",""T_15"",""T_25"",""T_35"",""T_45"",""T_55"",""T_65"",""T_75"",""T_85"",""T_95"",""T_105"",""T_115"",""M_org"",""M_05"",""M_15"",""M_25"",""M_35"",""M_45"",""M_55"",""M_65"",""M_75"",""M_85"",""M_95"",""M_105"",""M_115"""
2022-02-03 00:00:00,NA,0.3399963,0.7399902,0.5599976,0.8200073,1.470001,1.859985,1.709991,2.540009,2.940002,NA,NA,NA,NA,30.1526303807506,31.6036789956955,30.8782236514029,33.0365283138985,31.7207490648462,29.4139894108633,21.2852037820717,25.6676632016465,28.3292252440625,NA,NA,NA
2022-02-03 00:10:00,NA,0.2600098,0.730011,0.5599976,0.8500061,1.470001,1.929993,1.709991,2.609985,2.820007,NA,NA,NA,NA,30.1814875634263,31.5977359116615,30.8729581857425,33.0304396249389,31.7207490648462,29.397748024133,21.2897673056627,25.6558193933985,28.367586416804,NA,NA,NA
2022-02-03 00:20:00,NA,0.3099976,0.7600098,0.5299988,0.8500061,1.470001,1.880005,1.809998,2.570007,2.890015,NA,NA,NA,NA,30.1598397704123,31.5917754579822,30.8729581857425,33.0304396249389,31.7207490648462,29.408569624634,21.2669921970334,25.6676632016465,28.3456595023135,NA,NA,NA
2022-02-03 00:30:00,NA,0.2799988,0.7600098,0.5299988,0.8999939,1.450012,1.950012,1.73999,2.679993,2.910004,NA,NA,NA,NA,30.1526303807506,31.5739307481028,30.8729581857425,33.0121661191676,31.7274196679682,29.392337538065,21.2806566893664,25.6321519863665,28.351140898995,NA,NA,NA
2022-02-03 00:40:00,NA,0.2900085,0.7399902,0.5100098,0.8200073,1.5,1.880005,1.779999,2.589996,2.940002,NA,NA,NA,NA,30.1454039217429,31.5977359116615,30.8782236514029,33.0365283138985,31.7140699498587,29.4139894108633,21.2761016676257,25.6676632016465,28.351140898995,NA,NA,NA
2022-02-03 00:50:00,NA,0.2600098,0.7399902,0.5599976,0.9899902,1.470001,1.929993,1.709991,2.559998,2.940002,NA,NA,NA,NA,30.1454039217429,31.6155834898948,30.8676929107885,32.9878166764388,31.7207490648462,29.4031587196609,21.2943147795295,25.6735897402032,28.3566225169815,NA,NA,NA
2022-02-03 01:00:00,NA,0.230011,0.7399902,0.5299988,0.980011,1.470001,1.910004,1.73999,2.609985,2.910004,NA,NA,NA,NA,30.1454039217429,31.6215360956336,30.8729581857425,32.9878166764388,31.7207490648462,29.408569624634,21.2852037820717,25.6676632016465,28.367586416804,NA,NA,NA
2022-02-03 01:10:00,NA,0.2399902,0.7600098,0.5100098,0.8800049,1.5,1.950012,1.709991,2.630005,2.839996,NA,NA,NA,NA,30.1309869661782,31.6215360956336,30.8729581857425,33.0121661191676,31.7140699498587,29.397748024133,21.2988786856136,25.6617453726741,28.3950172540025,NA,NA,NA
2022-02-03 01:20:00,NA,0.2600098,0.6499939,0.5299988,0.8500061,1.450012,1.880005,1.709991,2.609985,2.820007,NA,NA,NA,NA,30.1093642664577,31.6572743657841,30.8676929107885,33.0304396249389,31.7274196679682,29.4139894108633,21.2988786856136,25.6735897402032,28.4059842522336,NA,NA,NA
2022-02-03 01:30:00,NA,0.2600098,0.7600098,0.5799866,0.9100037,1.5,1.929993,1.73999,2.649994,2.910004,NA,NA,NA,NA,30.1021574289844,31.6215360956336,30.8571629330499,33.0060783962648,31.7140699498587,29.408569624634,21.2943147795295,25.6617453726741,28.3840425331952,NA,NA,NA
2022-02-03 01:40:00,NA,0.230011,0.6799927,0.480011,0.9100037,1.470001,1.929993,1.709991,2.589996,2.820007,NA,NA,NA,NA,30.1021574289844,31.6453577163349,30.8782236514029,33.0060783962648,31.7207490648462,29.4031587196609,21.3034346619226,25.679508127613,28.4169693537574,NA,NA,NA
2022-02-03 01:50:00,NA,0.2399902,0.6799927,0.5299988,0.8999939,1.5,1.950012,1.73999,2.589996,2.859985,NA,NA,NA,NA,30.0733424379312,31.6393953471994,30.8624365869346,33.0060783962648,31.7140699498587,29.4031587196609,21.2943147795295,25.6854267940066,28.4224622372351,NA,NA,NA
2022-02-03 02:00:00,NA,0.1300049,0.7600098,0.5100098,0.8800049,1.470001,1.880005,1.709991,2.609985,2.910004,NA,NA,NA,NA,30.1021574289844,31.6155834898948,30.8676929107885,33.0121661191676,31.7207490648462,29.4194007350184,21.3034346619226,25.679508127613,28.4114766920848,NA,NA,NA
2022-02-03 02:10:00,NA,0.1799927,0.7099915,0.480011,0.9599915,1.450012,1.970001,1.73999,2.559998,2.839996,NA,NA,NA,NA,30.0733424379312,31.5917754579822,30.941424109911,33.0182540835223,31.7274196679682,29.397748024133,21.2988786856136,25.6972818279345,28.4444273777731,NA,NA,NA
