"datetime,""T_org"",""T_05"",""T_15"",""T_25"",""T_35"",""T_45"",""T_55"",""T_65"",""T_75"",""T_85"",""T_95"",""T_105"",""T_115"",""M_org"",""M_05"",""M_15"",""M_25"",""M_35"",""M_45"",""M_55"",""M_65"",""M_75"",""M_85"",""M_95"",""M_105"",""M_115"""
2021-12-09 00:00:00,NA,2.559998,3.869995,5.23999,5.839996,6.329987,6.089996,5.859985,6.850006,NA,NA,NA,NA,NA,15.1840988316402,17.4288569221671,15.3088369741585,15.6245606834984,13.6433426413218,11.1428984908766,8.01078942364859,12.052931652626,NA,NA,NA,NA
2021-12-09 00:30:00,NA,2.51001,3.869995,4.98999,5.839996,6.329987,6.089996,5.839996,6.850006,NA,NA,NA,NA,NA,15.20327862967,17.4288569221671,15.3486926426235,15.6245606834984,13.6433426413218,11.1428984908766,8.01338663488571,12.052931652626,NA,NA,NA,NA
2021-12-09 01:00:00,NA,2.450012,3.869995,5.190002,5.839996,6.299988,6.089996,5.790009,6.850006,NA,NA,NA,NA,NA,15.2186423510105,17.4288569221671,15.3124629210326,15.6245606834984,13.6499184881986,11.1397952780313,8.02116517444633,12.052931652626,NA,NA,NA,NA
2021-12-09 01:30:00,NA,2.480011,3.869995,5.26001,5.839996,6.329987,6.089996,5.839996,6.850006,NA,NA,NA,NA,NA,15.2186423510105,17.4288569221671,15.305226446921,15.6286059950389,13.6433426413218,11.1397952780313,8.01078942364859,12.0561772838441,NA,NA,NA,NA
2021-12-09 02:00:00,NA,2.480011,3.869995,5.190002,5.839996,6.299988,6.089996,5.769989,6.869995,NA,NA,NA,NA,NA,15.2263214363142,17.4288569221671,15.3160813872979,15.6286059950389,13.6499184881986,11.1397952780313,8.02376284257762,12.052931652626,NA,NA,NA,NA
2021-12-09 02:30:00,NA,2.450012,3.850006,5.149994,5.839996,6.329987,6.089996,5.790009,6.850006,NA,NA,NA,NA,NA,15.2378528003506,17.4327806392032,15.3197000063536,15.6245606834984,13.6433426413218,11.1366849698617,8.01856762068158,12.0561772838441,NA,NA,NA,NA
2021-12-09 03:00:00,NA,2.480011,3.850006,5.149994,5.839996,6.329987,6.089996,5.839996,6.869995,NA,NA,NA,NA,NA,15.2340088392858,17.436712336967,15.3233264128891,15.6286059950389,13.6433426413218,11.1366849698617,8.01078942364859,12.0561772838441,NA,NA,NA,NA
2021-12-09 03:30:00,NA,2.480011,3.850006,5.149994,5.809998,6.299988,6.089996,5.790009,6.850006,NA,NA,NA,NA,NA,15.2417045618711,17.436712336967,15.3197000063536,15.6366971830865,13.6499184881986,11.1366849698617,8.01856762068158,12.0594303857544,NA,NA,NA,NA
2021-12-09 04:00:00,NA,2.450012,3.850006,5.200012,5.839996,6.299988,6.089996,5.809998,6.869995,NA,NA,NA,NA,NA,15.2532380032542,17.436712336967,15.3088369741585,15.6245606834984,13.6499184881986,11.1335820329278,8.01597707089757,12.0561772838441,NA,NA,NA,NA
2021-12-09 04:30:00,NA,2.480011,3.850006,5.040009,5.839996,6.329987,6.089996,5.73999,6.850006,NA,NA,NA,NA,NA,15.2493933497978,17.436712336967,15.3378106650552,15.6286059950389,13.6433426413218,11.1335820329278,8.02376284257762,12.0626689774409,NA,NA,NA,NA
