"datetime,""T_org"",""T_05"",""T_15"",""T_25"",""T_35"",""T_45"",""T_55"",""T_65"",""T_75"",""T_85"",""T_95"",""T_105"",""T_115"",""M_org"",""M_05"",""M_15"",""M_25"",""M_35"",""M_45"",""M_55"",""M_65"",""M_75"",""M_85"",""M_95"",""M_105"",""M_115"""
2021-12-04 00:00:00,NA,1.440002,3.089996,3.519989,5.709991,6.200012,6.75,6.480011,6.850006,7.559998,NA,NA,NA,NA,30.9252445625094,27.899092287465,27.8228611580907,26.835050186646,28.0616363511241,29.0870203886317,29.3091603622377,28.85215922627,29.366900657014,NA,NA,NA
2021-12-04 00:30:00,NA,1.410004,3.070007,3.359985,5.640015,6.200012,6.709991,6.480011,6.75,7.579987,NA,NA,NA,NA,30.8616481547521,27.8657513692125,27.8515702742728,26.845157551365,28.0556514929304,29.0980428131432,29.3149749116606,28.882875051523,29.3614306855849,NA,NA,NA
2021-12-04 01:00:00,NA,1.410004,3.040009,3.26001,5.609985,6.200012,6.799988,6.529999,6.769989,7.540009,NA,NA,NA,NA,30.8298691393237,27.854656720864,27.8659314290457,26.8502115283988,28.0496754867737,29.0705143469691,29.297540655445,28.8767330661967,29.3723708427143,NA,NA,NA
2021-12-04 01:30:00,NA,1.410004,3.019989,3.299988,5.559998,6.200012,6.709991,6.5,6.679993,7.559998,NA,NA,NA,NA,30.7790967147797,27.832453038109,27.846786422689,26.8502115283988,28.0496754867737,29.092540143139,29.3033547202513,28.9013112899092,29.3614306855849,NA,NA,NA
2021-12-04 02:00:00,NA,1.359985,2.890015,3.230011,5.640015,6.200012,6.709991,6.5,6.660004,7.579987,NA,NA,NA,NA,30.7664107620078,27.8435544190258,27.8611470642976,26.8249521147088,28.0436739889582,29.0870203886317,29.3033547202513,28.9013112899092,29.3559695966675,NA,NA,NA
2021-12-04 02:30:00,NA,1.459991,2.859985,3.149994,5.589996,6.200012,6.730011,6.5,6.779999,7.540009,NA,NA,NA,NA,30.8362278897635,27.9102077703661,27.8946669350516,26.8653746380305,28.0616363511241,29.0870203886317,29.3033547202513,28.8644412793948,29.366900657014,NA,NA,NA
2021-12-04 03:00:00,NA,1.339996,2.890015,3.290009,5.609985,6.170013,6.679993,6.5,6.700012,7.559998,NA,NA,NA,NA,30.8870816286601,27.899092287465,27.8611470642976,26.845157551365,28.0556514929304,29.092540143139,29.297540655445,28.8890086715272,29.3614306855849,NA,NA,NA
2021-12-04 03:30:00,NA,1.359985,2.809998,3.290009,5.579987,6.200012,6.779999,6.5,6.720001,7.540009,NA,NA,NA,NA,30.8870816286601,27.9213327526058,27.8563542968204,26.8300053062102,28.0376985145079,29.0595027620155,29.297540655445,28.8767330661967,29.366900657014,NA,NA,NA
2021-12-04 04:00:00,NA,1.390015,2.730011,3.209991,5.579987,6.200012,6.660004,6.450012,6.630005,7.48999,NA,NA,NA,NA,30.8298691393237,27.9102077703661,27.8659314290457,26.8502115283988,28.0436739889582,29.0980428131432,29.3149749116606,28.9074543705753,29.3778412426708,NA,NA,NA
2021-12-04 04:30:00,NA,1.339996,2.679993,3.339996,5.579987,6.200012,6.709991,6.429993,6.700012,7.540009,NA,NA,NA,NA,30.9507154534385,27.9881191840387,27.8611470642976,26.8552657018636,28.0496754867737,29.0870203886317,29.3207897035448,28.882875051523,29.3614306855849,NA,NA,NA
2021-12-04 05:00:00,NA,1.390015,2.76001,3.269989,5.559998,6.200012,6.75,6.450012,6.700012,7.559998,NA,NA,NA,NA,30.9379794510854,27.9658504887854,27.8707159647244,26.8401037707761,28.0376985145079,29.0705143469691,29.3091603622377,28.882875051523,29.3559695966675,NA,NA,NA
2021-12-04 05:30:00,NA,1.339996,2.709991,3.26001,5.579987,6.170013,6.730011,6.450012,6.679993,7.559998,NA,NA,NA,NA,30.963452569393,27.9769800843145,27.8659314290457,26.8198991197079,28.0257226080759,29.0705143469691,29.3091603622377,28.8890086715272,29.3505000534869,NA,NA,NA
2021-12-04 06:00:00,NA,1.390015,2.649994,3.309998,5.51001,6.149994,6.660004,6.450012,6.769989,7.540009,NA,NA,NA,NA,30.9507154534385,27.9881191840387,27.8515702742728,26.8300053062102,28.0317061356124,29.0815181562484,29.3091603622377,28.8644412793948,29.3559695966675,NA,NA,NA
2021-12-04 06:30:00,NA,1.309998,2.709991,3.23999,5.559998,6.170013,6.709991,6.5,6.630005,7.540009,NA,NA,NA,NA,30.9825734823654,27.9714108807642,27.8659314290457,26.8198991197079,28.0197393466591,29.0705143469691,29.291726833155,28.9013112899092,29.3559695966675,NA,NA,NA
2021-12-04 07:00:00,NA,1.359985,2.649994,3.200012,5.559998,6.200012,6.75,6.480011,6.700012,7.540009,NA,NA,NA,NA,30.9761995660047,27.9881191840387,27.8707159647244,26.8148548274513,28.0137563513833,29.0540016225859,29.297540655445,28.8767330661967,29.3559695966675,NA,NA,NA
2021-12-04 07:30:00,NA,1.339996,2.679993,3.26001,5.579987,6.200012,6.679993,6.369995,6.630005,7.559998,NA,NA,NA,NA,30.9889476774001,27.9769800843145,27.8515702742728,26.8047498194164,28.0077736222702,29.0705143469691,29.3207897035448,28.9013112899092,29.3505000534869,NA,NA,NA
2021-12-04 08:00:00,NA,1.429993,2.709991,3.01001,5.579987,6.070007,6.75,6.369995,6.700012,7.529999,NA,NA,NA,NA,30.963452569393,27.9714108807642,27.909041287523,26.8098022251626,28.0436739889582,29.0540016225859,29.3207897035448,28.8767330661967,29.3614306855849,NA,NA,NA
2021-12-04 08:30:00,NA,1.410004,2.679993,3.320007,5.559998,6.040009,6.75,6.420013,6.720001,7.529999,NA,NA,NA,NA,30.9698259283399,27.9769800843145,27.8372106600128,26.8098022251626,28.0496754867737,29.0485007017254,29.3091603622377,28.8644412793948,29.3559695966675,NA,NA,NA
2021-12-04 09:00:00,NA,1.420013,2.589996,3.309998,5.579987,6.040009,6.779999,6.369995,6.700012,7.540009,NA,NA,NA,NA,30.9761995660047,28.0048381480868,27.8419941693293,26.8047498194164,28.0496754867737,29.037490867388,29.3207897035448,28.8705913546645,29.3505000534869,NA,NA,NA
2021-12-04 09:30:00,NA,1.570007,2.660004,2.959991,5.579987,6.040009,6.779999,6.399994,6.720001,7.529999,NA,NA,NA,NA,30.9316162498385,27.9825495187452,27.9234257591071,26.799706115464,28.0496754867737,29.037490867388,29.3149749116606,28.8644412793948,29.3559695966675,NA,NA,NA
2021-12-04 10:00:00,NA,1.589996,2.679993,2.980011,5.559998,5.98999,6.679993,6.350006,6.75,7.48999,NA,NA,NA,NA,30.9316162498385,27.9769800843145,27.918630763821,26.8047498194164,28.0556514929304,29.0650041199986,29.3266047378723,28.8583001159022,29.366900657014,NA,NA,NA
2021-12-04 10:30:00,NA,1.519989,2.709991,2.869995,5.579987,6.070007,6.779999,6.350006,6.769989,7.51001,NA,NA,NA,NA,30.963452569393,27.9714108807642,27.9378203522632,26.799706115464,28.0317061356124,29.0319906026733,29.3207897035448,28.85215922627,29.3614306855849,NA,NA,NA
2021-12-04 11:00:00,NA,1.570007,2.679993,2.820007,5.579987,6.019989,6.75,6.320007,6.720001,7.559998,NA,NA,NA,NA,30.9570882552672,27.9825495187452,27.9570041050736,26.799706115464,28.0496754867737,29.0429913507191,29.3324113478619,28.8583001159022,29.3450307246231,NA,NA,NA
2021-12-04 11:30:00,NA,1.640015,2.709991,2.899994,5.559998,5.98999,6.730011,6.290009,6.649994,7.5,NA,NA,NA,NA,30.9570882552672,27.9825495187452,27.9378203522632,26.799706115464,28.0496754867737,29.0485007017254,29.3382355337835,28.8890086715272,29.3614306855849,NA,NA,NA
2021-12-04 12:00:00,NA,1.640015,2.700012,3.209991,5.559998,5.98999,6.679993,6.369995,6.769989,7.579987,NA,NA,NA,NA,30.9698259283399,27.9769800843145,27.8659314290457,26.7946626074205,28.0496754867737,29.0595027620155,29.3149749116606,28.8460272469184,29.3341100436415,NA,NA,NA
2021-12-04 12:30:00,NA,1.700012,2.679993,2.929993,5.579987,5.98999,6.75,6.350006,6.649994,7.5,NA,NA,NA,NA,30.9379794510854,27.9658504887854,27.918630763821,26.799706115464,28.0556514929304,29.0429913507191,29.3207897035448,28.882875051523,29.3559695966675,NA,NA,NA
2021-12-04 13:00:00,NA,1.730011,2.649994,2.73999,5.579987,5.98999,6.709991,6.350006,6.720001,7.540009,NA,NA,NA,NA,30.9570882552672,27.9769800843145,27.9570041050736,26.7946626074205,28.0496754867737,29.0485007017254,29.3207897035448,28.8583001159022,29.3450307246231,NA,NA,NA
